comp_ref,Compound,smiles,IP,EA,HOMO,LUMO,Dipole,Polarizability,Egap,Electronegativity,Chemical hardness,Global softness,Electrophilicity,deltaN,Total Molweight,cLogP,cLogS,H-Acceptors,H-Donors,Total Surface Area,Relative PSA,Polar Surface Area,Fragments,Non-H Atoms,Non-C/H Atoms,Metal-Atoms,Electronegative Atoms,Stereo Centers,Rotatable Bonds,Rings Closures,Aromatic Atoms,sp3-Atoms,Symmetric atoms,Small Rings,Carbo-Rings,Hetero-Rings,Saturated Rings,Non-Aromatic Rings,Aromatic Rings,Saturated Carbo-Rings,Non-Aromatic Carbo-Rings,Carbo-Aromatic Rings,Saturated Hetero-Rings,Non-Aromatic Hetero-Rings,Hetero-Aromatic Rings,Amides,Amines,Alkyl-Amines,Aromatic Amines,Aromatic Nitrogens,Basic Nitrogens,Acidic Oxygens,ConcInh_M,TempK,Time_H,Med_ConcM,Med_ID,Method,IE
comp_168,"ethyl 2-amino-8,10-dicyano-9-(2-hydroxy-3-methoxyphenyl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-
b][1,2,4]triazepine-3-carboxylate",CCOC(=O)c3c(N)[nH]c2c(C#N)c(c1cccc(OC)c1O)c(C#N)c(=O)n2nc3c4ccc(OC)cc4,6.126915727,3.1132547,-6.126915727,-3.1132547,13.3978,627.16,3.013661027,4.620085214,1.506830513,0.663644644,7.082809644,-0.789708851,526.508,1.5008,-6.716,12,3,393.84,0.35062,183.29,1,39,12,0,12,0,7,4,12,8,2,4,2,2,0,2,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0.0002849,323,6,4.865,HCl,WL,85.57
comp_168,"ethyl 2-amino-8,10-dicyano-9-(2-hydroxy-3-methoxyphenyl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-
b][1,2,4]triazepine-3-carboxylate",CCOC(=O)c3c(N)[nH]c2c(C#N)c(c1cccc(OC)c1O)c(C#N)c(=O)n2nc3c4ccc(OC)cc4,6.126915727,3.1132547,-6.126915727,-3.1132547,13.3978,627.16,3.013661027,4.620085214,1.506830513,0.663644644,7.082809644,-0.789708851,526.508,1.5008,-6.716,12,3,393.84,0.35062,183.29,1,39,12,0,12,0,7,4,12,8,2,4,2,2,0,2,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0.0003799,323,6,4.865,HCl,WL,90.16
comp_168,"ethyl 2-amino-8,10-dicyano-9-(2-hydroxy-3-methoxyphenyl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-
b][1,2,4]triazepine-3-carboxylate",CCOC(=O)c3c(N)[nH]c2c(C#N)c(c1cccc(OC)c1O)c(C#N)c(=O)n2nc3c4ccc(OC)cc4,6.126915727,3.1132547,-6.126915727,-3.1132547,13.3978,627.16,3.013661027,4.620085214,1.506830513,0.663644644,7.082809644,-0.789708851,526.508,1.5008,-6.716,12,3,393.84,0.35062,183.29,1,39,12,0,12,0,7,4,12,8,2,4,2,2,0,2,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0.0004748,323,6,4.865,HCl,WL,91.31
comp_168,"ethyl 2-amino-8,10-dicyano-9-(2-hydroxy-3-methoxyphenyl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-
b][1,2,4]triazepine-3-carboxylate",CCOC(=O)c3c(N)[nH]c2c(C#N)c(c1cccc(OC)c1O)c(C#N)c(=O)n2nc3c4ccc(OC)cc4,6.126915727,3.1132547,-6.126915727,-3.1132547,13.3978,627.16,3.013661027,4.620085214,1.506830513,0.663644644,7.082809644,-0.789708851,526.508,1.5008,-6.716,12,3,393.84,0.35062,183.29,1,39,12,0,12,0,7,4,12,8,2,4,2,2,0,2,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0.000018993,333,6,4.865,HCl,WL,61.26
comp_168,"ethyl 2-amino-8,10-dicyano-9-(2-hydroxy-3-methoxyphenyl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-
b][1,2,4]triazepine-3-carboxylate",CCOC(=O)c3c(N)[nH]c2c(C#N)c(c1cccc(OC)c1O)c(C#N)c(=O)n2nc3c4ccc(OC)cc4,6.126915727,3.1132547,-6.126915727,-3.1132547,13.3978,627.16,3.013661027,4.620085214,1.506830513,0.663644644,7.082809644,-0.789708851,526.508,1.5008,-6.716,12,3,393.84,0.35062,183.29,1,39,12,0,12,0,7,4,12,8,2,4,2,2,0,2,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0.00004748,333,6,4.865,HCl,WL,67.89
comp_168,"ethyl 2-amino-8,10-dicyano-9-(2-hydroxy-3-methoxyphenyl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-
b][1,2,4]triazepine-3-carboxylate",CCOC(=O)c3c(N)[nH]c2c(C#N)c(c1cccc(OC)c1O)c(C#N)c(=O)n2nc3c4ccc(OC)cc4,6.126915727,3.1132547,-6.126915727,-3.1132547,13.3978,627.16,3.013661027,4.620085214,1.506830513,0.663644644,7.082809644,-0.789708851,526.508,1.5008,-6.716,12,3,393.84,0.35062,183.29,1,39,12,0,12,0,7,4,12,8,2,4,2,2,0,2,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0.00014245,333,6,4.865,HCl,WL,70.78
comp_168,"ethyl 2-amino-8,10-dicyano-9-(2-hydroxy-3-methoxyphenyl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-
b][1,2,4]triazepine-3-carboxylate",CCOC(=O)c3c(N)[nH]c2c(C#N)c(c1cccc(OC)c1O)c(C#N)c(=O)n2nc3c4ccc(OC)cc4,6.126915727,3.1132547,-6.126915727,-3.1132547,13.3978,627.16,3.013661027,4.620085214,1.506830513,0.663644644,7.082809644,-0.789708851,526.508,1.5008,-6.716,12,3,393.84,0.35062,183.29,1,39,12,0,12,0,7,4,12,8,2,4,2,2,0,2,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0.00018993,333,6,4.865,HCl,WL,76.29
comp_168,"ethyl 2-amino-8,10-dicyano-9-(2-hydroxy-3-methoxyphenyl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-
b][1,2,4]triazepine-3-carboxylate",CCOC(=O)c3c(N)[nH]c2c(C#N)c(c1cccc(OC)c1O)c(C#N)c(=O)n2nc3c4ccc(OC)cc4,6.126915727,3.1132547,-6.126915727,-3.1132547,13.3978,627.16,3.013661027,4.620085214,1.506830513,0.663644644,7.082809644,-0.789708851,526.508,1.5008,-6.716,12,3,393.84,0.35062,183.29,1,39,12,0,12,0,7,4,12,8,2,4,2,2,0,2,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0.0002849,333,6,4.865,HCl,WL,82.08
comp_168,"ethyl 2-amino-8,10-dicyano-9-(2-hydroxy-3-methoxyphenyl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-
b][1,2,4]triazepine-3-carboxylate",CCOC(=O)c3c(N)[nH]c2c(C#N)c(c1cccc(OC)c1O)c(C#N)c(=O)n2nc3c4ccc(OC)cc4,6.126915727,3.1132547,-6.126915727,-3.1132547,13.3978,627.16,3.013661027,4.620085214,1.506830513,0.663644644,7.082809644,-0.789708851,526.508,1.5008,-6.716,12,3,393.84,0.35062,183.29,1,39,12,0,12,0,7,4,12,8,2,4,2,2,0,2,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0.0003799,333,6,4.865,HCl,WL,87.36
comp_168,"ethyl 2-amino-8,10-dicyano-9-(2-hydroxy-3-methoxyphenyl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-
b][1,2,4]triazepine-3-carboxylate",CCOC(=O)c3c(N)[nH]c2c(C#N)c(c1cccc(OC)c1O)c(C#N)c(=O)n2nc3c4ccc(OC)cc4,6.126915727,3.1132547,-6.126915727,-3.1132547,13.3978,627.16,3.013661027,4.620085214,1.506830513,0.663644644,7.082809644,-0.789708851,526.508,1.5008,-6.716,12,3,393.84,0.35062,183.29,1,39,12,0,12,0,7,4,12,8,2,4,2,2,0,2,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0.0004748,333,6,4.865,HCl,WL,88.91
comp_168,"ethyl 2-amino-8,10-dicyano-9-(2-hydroxy-3-methoxyphenyl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-
b][1,2,4]triazepine-3-carboxylate",CCOC(=O)c3c(N)[nH]c2c(C#N)c(c1cccc(OC)c1O)c(C#N)c(=O)n2nc3c4ccc(OC)cc4,6.126915727,3.1132547,-6.126915727,-3.1132547,13.3978,627.16,3.013661027,4.620085214,1.506830513,0.663644644,7.082809644,-0.789708851,526.508,1.5008,-6.716,12,3,393.84,0.35062,183.29,1,39,12,0,12,0,7,4,12,8,2,4,2,2,0,2,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0.000018993,298,0.5,4.865,HCl,PDP,81.25
comp_168,"ethyl 2-amino-8,10-dicyano-9-(2-hydroxy-3-methoxyphenyl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-
b][1,2,4]triazepine-3-carboxylate",CCOC(=O)c3c(N)[nH]c2c(C#N)c(c1cccc(OC)c1O)c(C#N)c(=O)n2nc3c4ccc(OC)cc4,6.126915727,3.1132547,-6.126915727,-3.1132547,13.3978,627.16,3.013661027,4.620085214,1.506830513,0.663644644,7.082809644,-0.789708851,526.508,1.5008,-6.716,12,3,393.84,0.35062,183.29,1,39,12,0,12,0,7,4,12,8,2,4,2,2,0,2,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0.00004748,298,0.5,4.865,HCl,PDP,85.69
comp_168,"ethyl 2-amino-8,10-dicyano-9-(2-hydroxy-3-methoxyphenyl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-
b][1,2,4]triazepine-3-carboxylate",CCOC(=O)c3c(N)[nH]c2c(C#N)c(c1cccc(OC)c1O)c(C#N)c(=O)n2nc3c4ccc(OC)cc4,6.126915727,3.1132547,-6.126915727,-3.1132547,13.3978,627.16,3.013661027,4.620085214,1.506830513,0.663644644,7.082809644,-0.789708851,526.508,1.5008,-6.716,12,3,393.84,0.35062,183.29,1,39,12,0,12,0,7,4,12,8,2,4,2,2,0,2,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0.00014245,298,0.5,4.865,HCl,PDP,87.65
comp_168,"ethyl 2-amino-8,10-dicyano-9-(2-hydroxy-3-methoxyphenyl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-
b][1,2,4]triazepine-3-carboxylate",CCOC(=O)c3c(N)[nH]c2c(C#N)c(c1cccc(OC)c1O)c(C#N)c(=O)n2nc3c4ccc(OC)cc4,6.126915727,3.1132547,-6.126915727,-3.1132547,13.3978,627.16,3.013661027,4.620085214,1.506830513,0.663644644,7.082809644,-0.789708851,526.508,1.5008,-6.716,12,3,393.84,0.35062,183.29,1,39,12,0,12,0,7,4,12,8,2,4,2,2,0,2,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0.00018993,298,0.5,4.865,HCl,PDP,92.7
comp_168,"ethyl 2-amino-8,10-dicyano-9-(2-hydroxy-3-methoxyphenyl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-
b][1,2,4]triazepine-3-carboxylate",CCOC(=O)c3c(N)[nH]c2c(C#N)c(c1cccc(OC)c1O)c(C#N)c(=O)n2nc3c4ccc(OC)cc4,6.126915727,3.1132547,-6.126915727,-3.1132547,13.3978,627.16,3.013661027,4.620085214,1.506830513,0.663644644,7.082809644,-0.789708851,526.508,1.5008,-6.716,12,3,393.84,0.35062,183.29,1,39,12,0,12,0,7,4,12,8,2,4,2,2,0,2,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0.0002849,298,0.5,4.865,HCl,PDP,95.3
comp_168,"ethyl 2-amino-8,10-dicyano-9-(2-hydroxy-3-methoxyphenyl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-
b][1,2,4]triazepine-3-carboxylate",CCOC(=O)c3c(N)[nH]c2c(C#N)c(c1cccc(OC)c1O)c(C#N)c(=O)n2nc3c4ccc(OC)cc4,6.126915727,3.1132547,-6.126915727,-3.1132547,13.3978,627.16,3.013661027,4.620085214,1.506830513,0.663644644,7.082809644,-0.789708851,526.508,1.5008,-6.716,12,3,393.84,0.35062,183.29,1,39,12,0,12,0,7,4,12,8,2,4,2,2,0,2,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0.0003799,298,0.5,4.865,HCl,PDP,96.68
comp_168,"ethyl 2-amino-8,10-dicyano-9-(2-hydroxy-3-methoxyphenyl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-
b][1,2,4]triazepine-3-carboxylate",CCOC(=O)c3c(N)[nH]c2c(C#N)c(c1cccc(OC)c1O)c(C#N)c(=O)n2nc3c4ccc(OC)cc4,6.126915727,3.1132547,-6.126915727,-3.1132547,13.3978,627.16,3.013661027,4.620085214,1.506830513,0.663644644,7.082809644,-0.789708851,526.508,1.5008,-6.716,12,3,393.84,0.35062,183.29,1,39,12,0,12,0,7,4,12,8,2,4,2,2,0,2,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0.000018993,298,0.5,4.865,HCl,EIS,80.43
comp_168,"ethyl 2-amino-8,10-dicyano-9-(2-hydroxy-3-methoxyphenyl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-
b][1,2,4]triazepine-3-carboxylate",CCOC(=O)c3c(N)[nH]c2c(C#N)c(c1cccc(OC)c1O)c(C#N)c(=O)n2nc3c4ccc(OC)cc4,6.126915727,3.1132547,-6.126915727,-3.1132547,13.3978,627.16,3.013661027,4.620085214,1.506830513,0.663644644,7.082809644,-0.789708851,526.508,1.5008,-6.716,12,3,393.84,0.35062,183.29,1,39,12,0,12,0,7,4,12,8,2,4,2,2,0,2,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0.00004748,298,0.5,4.865,HCl,EIS,86.22
comp_168,"ethyl 2-amino-8,10-dicyano-9-(2-hydroxy-3-methoxyphenyl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-
b][1,2,4]triazepine-3-carboxylate",CCOC(=O)c3c(N)[nH]c2c(C#N)c(c1cccc(OC)c1O)c(C#N)c(=O)n2nc3c4ccc(OC)cc4,6.126915727,3.1132547,-6.126915727,-3.1132547,13.3978,627.16,3.013661027,4.620085214,1.506830513,0.663644644,7.082809644,-0.789708851,526.508,1.5008,-6.716,12,3,393.84,0.35062,183.29,1,39,12,0,12,0,7,4,12,8,2,4,2,2,0,2,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0.00014245,298,0.5,4.865,HCl,EIS,89.16
comp_168,"ethyl 2-amino-8,10-dicyano-9-(2-hydroxy-3-methoxyphenyl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-
b][1,2,4]triazepine-3-carboxylate",CCOC(=O)c3c(N)[nH]c2c(C#N)c(c1cccc(OC)c1O)c(C#N)c(=O)n2nc3c4ccc(OC)cc4,6.126915727,3.1132547,-6.126915727,-3.1132547,13.3978,627.16,3.013661027,4.620085214,1.506830513,0.663644644,7.082809644,-0.789708851,526.508,1.5008,-6.716,12,3,393.84,0.35062,183.29,1,39,12,0,12,0,7,4,12,8,2,4,2,2,0,2,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0.00018993,298,0.5,4.865,HCl,EIS,93.41
comp_168,"ethyl 2-amino-8,10-dicyano-9-(2-hydroxy-3-methoxyphenyl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-
b][1,2,4]triazepine-3-carboxylate",CCOC(=O)c3c(N)[nH]c2c(C#N)c(c1cccc(OC)c1O)c(C#N)c(=O)n2nc3c4ccc(OC)cc4,6.126915727,3.1132547,-6.126915727,-3.1132547,13.3978,627.16,3.013661027,4.620085214,1.506830513,0.663644644,7.082809644,-0.789708851,526.508,1.5008,-6.716,12,3,393.84,0.35062,183.29,1,39,12,0,12,0,7,4,12,8,2,4,2,2,0,2,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0.0002849,298,0.5,4.865,HCl,EIS,95.17
comp_168,"ethyl 2-amino-8,10-dicyano-9-(2-hydroxy-3-methoxyphenyl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-
b][1,2,4]triazepine-3-carboxylate",CCOC(=O)c3c(N)[nH]c2c(C#N)c(c1cccc(OC)c1O)c(C#N)c(=O)n2nc3c4ccc(OC)cc4,6.126915727,3.1132547,-6.126915727,-3.1132547,13.3978,627.16,3.013661027,4.620085214,1.506830513,0.663644644,7.082809644,-0.789708851,526.508,1.5008,-6.716,12,3,393.84,0.35062,183.29,1,39,12,0,12,0,7,4,12,8,2,4,2,2,0,2,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0.0003799,298,0.5,4.865,HCl,EIS,96.3
comp_169,"6-bromo-2-(4-chlorophenyl)-3-(prop-2-yn-1-yl) -3H-imidazo [4,5-b] pyridine",ClC=1C=CC(=CC1)C2=NC3=CC(Br)=CN=C3N2CC#C,6.430866912,2.308886123,-6.430866912,-2.308886123,3.465,355.96,4.121980789,4.369876517,2.060990394,0.48520362,4.632680683,-0.638072717,346.614,3.5251,-5.584,3,0,225.96,0.1275,30.71,1,20,5,0,5,0,2,3,15,1,2,3,1,2,0,0,3,0,0,1,0,0,2,0,0,0,0,3,1,0,0.0000001,303,6,1,HCl,WL,70
comp_169,"6-bromo-2-(4-chlorophenyl)-3-(prop-2-yn-1-yl) -3H-imidazo [4,5-b] pyridine",ClC=1C=CC(=CC1)C2=NC3=CC(Br)=CN=C3N2CC#C,6.430866912,2.308886123,-6.430866912,-2.308886123,3.465,355.96,4.121980789,4.369876517,2.060990394,0.48520362,4.632680683,-0.638072717,346.614,3.5251,-5.584,3,0,225.96,0.1275,30.71,1,20,5,0,5,0,2,3,15,1,2,3,1,2,0,0,3,0,0,1,0,0,2,0,0,0,0,3,1,0,0.000001,303,6,1,HCl,WL,79
comp_169,"6-bromo-2-(4-chlorophenyl)-3-(prop-2-yn-1-yl) -3H-imidazo [4,5-b] pyridine",ClC=1C=CC(=CC1)C2=NC3=CC(Br)=CN=C3N2CC#C,6.430866912,2.308886123,-6.430866912,-2.308886123,3.465,355.96,4.121980789,4.369876517,2.060990394,0.48520362,4.632680683,-0.638072717,346.614,3.5251,-5.584,3,0,225.96,0.1275,30.71,1,20,5,0,5,0,2,3,15,1,2,3,1,2,0,0,3,0,0,1,0,0,2,0,0,0,0,3,1,0,0.00001,303,6,1,HCl,WL,82
comp_169,"6-bromo-2-(4-chlorophenyl)-3-(prop-2-yn-1-yl) -3H-imidazo [4,5-b] pyridine",ClC=1C=CC(=CC1)C2=NC3=CC(Br)=CN=C3N2CC#C,6.430866912,2.308886123,-6.430866912,-2.308886123,3.465,355.96,4.121980789,4.369876517,2.060990394,0.48520362,4.632680683,-0.638072717,346.614,3.5251,-5.584,3,0,225.96,0.1275,30.71,1,20,5,0,5,0,2,3,15,1,2,3,1,2,0,0,3,0,0,1,0,0,2,0,0,0,0,3,1,0,0.0001,303,6,1,HCl,WL,88
comp_169,"6-bromo-2-(4-chlorophenyl)-3-(prop-2-yn-1-yl) -3H-imidazo [4,5-b] pyridine",ClC=1C=CC(=CC1)C2=NC3=CC(Br)=CN=C3N2CC#C,6.430866912,2.308886123,-6.430866912,-2.308886123,3.465,355.96,4.121980789,4.369876517,2.060990394,0.48520362,4.632680683,-0.638072717,346.614,3.5251,-5.584,3,0,225.96,0.1275,30.71,1,20,5,0,5,0,2,3,15,1,2,3,1,2,0,0,3,0,0,1,0,0,2,0,0,0,0,3,1,0,0.0000001,303,6,1,HCl,PDP,56
comp_169,"6-bromo-2-(4-chlorophenyl)-3-(prop-2-yn-1-yl) -3H-imidazo [4,5-b] pyridine",ClC=1C=CC(=CC1)C2=NC3=CC(Br)=CN=C3N2CC#C,6.430866912,2.308886123,-6.430866912,-2.308886123,3.465,355.96,4.121980789,4.369876517,2.060990394,0.48520362,4.632680683,-0.638072717,346.614,3.5251,-5.584,3,0,225.96,0.1275,30.71,1,20,5,0,5,0,2,3,15,1,2,3,1,2,0,0,3,0,0,1,0,0,2,0,0,0,0,3,1,0,0.000001,303,6,1,HCl,PDP,79
comp_169,"6-bromo-2-(4-chlorophenyl)-3-(prop-2-yn-1-yl) -3H-imidazo [4,5-b] pyridine",ClC=1C=CC(=CC1)C2=NC3=CC(Br)=CN=C3N2CC#C,6.430866912,2.308886123,-6.430866912,-2.308886123,3.465,355.96,4.121980789,4.369876517,2.060990394,0.48520362,4.632680683,-0.638072717,346.614,3.5251,-5.584,3,0,225.96,0.1275,30.71,1,20,5,0,5,0,2,3,15,1,2,3,1,2,0,0,3,0,0,1,0,0,2,0,0,0,0,3,1,0,0.00001,303,6,1,HCl,PDP,80
comp_169,"6-bromo-2-(4-chlorophenyl)-3-(prop-2-yn-1-yl) -3H-imidazo [4,5-b] pyridine",ClC=1C=CC(=CC1)C2=NC3=CC(Br)=CN=C3N2CC#C,6.430866912,2.308886123,-6.430866912,-2.308886123,3.465,355.96,4.121980789,4.369876517,2.060990394,0.48520362,4.632680683,-0.638072717,346.614,3.5251,-5.584,3,0,225.96,0.1275,30.71,1,20,5,0,5,0,2,3,15,1,2,3,1,2,0,0,3,0,0,1,0,0,2,0,0,0,0,3,1,0,0.0001,303,6,1,HCl,PDP,86
comp_169,"6-bromo-2-(4-chlorophenyl)-3-(prop-2-yn-1-yl) -3H-imidazo [4,5-b] pyridine",ClC=1C=CC(=CC1)C2=NC3=CC(Br)=CN=C3N2CC#C,6.430866912,2.308886123,-6.430866912,-2.308886123,3.465,355.96,4.121980789,4.369876517,2.060990394,0.48520362,4.632680683,-0.638072717,346.614,3.5251,-5.584,3,0,225.96,0.1275,30.71,1,20,5,0,5,0,2,3,15,1,2,3,1,2,0,0,3,0,0,1,0,0,2,0,0,0,0,3,1,0,0.0000001,303,6,1,HCl,EIS,67
comp_169,"6-bromo-2-(4-chlorophenyl)-3-(prop-2-yn-1-yl) -3H-imidazo [4,5-b] pyridine",ClC=1C=CC(=CC1)C2=NC3=CC(Br)=CN=C3N2CC#C,6.430866912,2.308886123,-6.430866912,-2.308886123,3.465,355.96,4.121980789,4.369876517,2.060990394,0.48520362,4.632680683,-0.638072717,346.614,3.5251,-5.584,3,0,225.96,0.1275,30.71,1,20,5,0,5,0,2,3,15,1,2,3,1,2,0,0,3,0,0,1,0,0,2,0,0,0,0,3,1,0,0.000001,303,6,1,HCl,EIS,69.3
comp_169,"6-bromo-2-(4-chlorophenyl)-3-(prop-2-yn-1-yl) -3H-imidazo [4,5-b] pyridine",ClC=1C=CC(=CC1)C2=NC3=CC(Br)=CN=C3N2CC#C,6.430866912,2.308886123,-6.430866912,-2.308886123,3.465,355.96,4.121980789,4.369876517,2.060990394,0.48520362,4.632680683,-0.638072717,346.614,3.5251,-5.584,3,0,225.96,0.1275,30.71,1,20,5,0,5,0,2,3,15,1,2,3,1,2,0,0,3,0,0,1,0,0,2,0,0,0,0,3,1,0,0.00001,303,6,1,HCl,EIS,74.1
comp_169,"6-bromo-2-(4-chlorophenyl)-3-(prop-2-yn-1-yl) -3H-imidazo [4,5-b] pyridine",ClC=1C=CC(=CC1)C2=NC3=CC(Br)=CN=C3N2CC#C,6.430866912,2.308886123,-6.430866912,-2.308886123,3.465,355.96,4.121980789,4.369876517,2.060990394,0.48520362,4.632680683,-0.638072717,346.614,3.5251,-5.584,3,0,225.96,0.1275,30.71,1,20,5,0,5,0,2,3,15,1,2,3,1,2,0,0,3,0,0,1,0,0,2,0,0,0,0,3,1,0,0.0001,303,6,1,HCl,EIS,84.8
comp_169,"6-bromo-2-(4-chlorophenyl)-3-(prop-2-yn-1-yl) -3H-imidazo [4,5-b] pyridine",ClC=1C=CC(=CC1)C2=NC3=CC(Br)=CN=C3N2CC#C,6.430866912,2.308886123,-6.430866912,-2.308886123,3.465,355.96,4.121980789,4.369876517,2.060990394,0.48520362,4.632680683,-0.638072717,346.614,3.5251,-5.584,3,0,225.96,0.1275,30.71,1,20,5,0,5,0,2,3,15,1,2,3,1,2,0,0,3,0,0,1,0,0,2,0,0,0,0,3,1,0,0.0000001,303,6,1,HCl,WL,62.9
comp_169,"6-bromo-2-(4-chlorophenyl)-3-(prop-2-yn-1-yl) -3H-imidazo [4,5-b] pyridine",ClC=1C=CC(=CC1)C2=NC3=CC(Br)=CN=C3N2CC#C,6.430866912,2.308886123,-6.430866912,-2.308886123,3.465,355.96,4.121980789,4.369876517,2.060990394,0.48520362,4.632680683,-0.638072717,346.614,3.5251,-5.584,3,0,225.96,0.1275,30.71,1,20,5,0,5,0,2,3,15,1,2,3,1,2,0,0,3,0,0,1,0,0,2,0,0,0,0,3,1,0,0.000001,303,6,1,HCl,WL,67.1
comp_169,"6-bromo-2-(4-chlorophenyl)-3-(prop-2-yn-1-yl) -3H-imidazo [4,5-b] pyridine",ClC=1C=CC(=CC1)C2=NC3=CC(Br)=CN=C3N2CC#C,6.430866912,2.308886123,-6.430866912,-2.308886123,3.465,355.96,4.121980789,4.369876517,2.060990394,0.48520362,4.632680683,-0.638072717,346.614,3.5251,-5.584,3,0,225.96,0.1275,30.71,1,20,5,0,5,0,2,3,15,1,2,3,1,2,0,0,3,0,0,1,0,0,2,0,0,0,0,3,1,0,0.00001,303,6,1,HCl,WL,74
comp_169,"6-bromo-2-(4-chlorophenyl)-3-(prop-2-yn-1-yl) -3H-imidazo [4,5-b] pyridine",ClC=1C=CC(=CC1)C2=NC3=CC(Br)=CN=C3N2CC#C,6.430866912,2.308886123,-6.430866912,-2.308886123,3.465,355.96,4.121980789,4.369876517,2.060990394,0.48520362,4.632680683,-0.638072717,346.614,3.5251,-5.584,3,0,225.96,0.1275,30.71,1,20,5,0,5,0,2,3,15,1,2,3,1,2,0,0,3,0,0,1,0,0,2,0,0,0,0,3,1,0,0.0001,303,6,1,HCl,WL,76.4
comp_169,"6-bromo-2-(4-chlorophenyl)-3-(prop-2-yn-1-yl) -3H-imidazo [4,5-b] pyridine",ClC=1C=CC(=CC1)C2=NC3=CC(Br)=CN=C3N2CC#C,6.430866912,2.308886123,-6.430866912,-2.308886123,3.465,355.96,4.121980789,4.369876517,2.060990394,0.48520362,4.632680683,-0.638072717,346.614,3.5251,-5.584,3,0,225.96,0.1275,30.71,1,20,5,0,5,0,2,3,15,1,2,3,1,2,0,0,3,0,0,1,0,0,2,0,0,0,0,3,1,0,0.0000001,313,6,1,HCl,WL,62.3
comp_169,"6-bromo-2-(4-chlorophenyl)-3-(prop-2-yn-1-yl) -3H-imidazo [4,5-b] pyridine",ClC=1C=CC(=CC1)C2=NC3=CC(Br)=CN=C3N2CC#C,6.430866912,2.308886123,-6.430866912,-2.308886123,3.465,355.96,4.121980789,4.369876517,2.060990394,0.48520362,4.632680683,-0.638072717,346.614,3.5251,-5.584,3,0,225.96,0.1275,30.71,1,20,5,0,5,0,2,3,15,1,2,3,1,2,0,0,3,0,0,1,0,0,2,0,0,0,0,3,1,0,0.000001,313,6,1,HCl,WL,64.4
comp_169,"6-bromo-2-(4-chlorophenyl)-3-(prop-2-yn-1-yl) -3H-imidazo [4,5-b] pyridine",ClC=1C=CC(=CC1)C2=NC3=CC(Br)=CN=C3N2CC#C,6.430866912,2.308886123,-6.430866912,-2.308886123,3.465,355.96,4.121980789,4.369876517,2.060990394,0.48520362,4.632680683,-0.638072717,346.614,3.5251,-5.584,3,0,225.96,0.1275,30.71,1,20,5,0,5,0,2,3,15,1,2,3,1,2,0,0,3,0,0,1,0,0,2,0,0,0,0,3,1,0,0.00001,313,6,1,HCl,WL,68.9
