comp_ref,Compound,smiles,IE,IP,EA,HL,Dipole,HOMO,LUMO,Electronegativity,Chemical hardness,Global softness,Electrophilicity,Number of e- transferred,Total Molweight,cLogP,cLogS,H-Acceptors,H-Donors,Total Surface Area,Relative PSA,Polar Surface Area,Total Molweight 2,cLogP 2,cLogS 2,H-Acceptors 2,H-Donors 2,Total Surface Area 2,Relative PSA 2,Polar Surface Area 2,Fragments,Non-H Atoms,Non-C/H Atoms,Metal-Atoms,Electronegative Atoms,Stereo Centers,Rotatable Bonds,Rings Closures,Aromatic Atoms,sp3-Atoms,Symmetric atoms,Small Rings,Carbo-Rings,Hetero-Rings,Saturated Rings,Non-Aromatic Rings,Aromatic Rings,Saturated Carbo-Rings,Non-Aromatic Carbo-Rings,Carbo-Aromatic Rings,Saturated Hetero-Rings,Non-Aromatic Hetero-Rings,Hetero-Aromatic Rings,Amides,Amines,Alkyl-Amines,Aromatic Amines,Aromatic Nitrogens,Basic Nitrogens,Acidic Oxygens,ConcInh_M,TempK,Time_H,Med_ConcM,Med_ID,Method
comp_166,"5-benzyl-1,3,4-oxadiazole-2(3H)-thione",S=c2[nH]nc(Cc1ccccc1)o2,54.21,9.102126,0.596706,8.50542,3.603634,-9.102126,-0.596706,4.849416,4.25271,0.235144179,2.764923489,-0.252848654,192.242,1.5509,-2.957,3,1,150.66,0.40469,65.71,192.242,1.5509,-2.957,3,1,150.66,0.40469,65.71,1,13,4,0,4,0,2,2,6,3,2,2,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.000574,298,0.5,1,HCl,PDP
comp_166,"5-benzyl-1,3,4-oxadiazole-2(3H)-thione",S=c2[nH]nc(Cc1ccccc1)o2,58.67,9.102126,0.596706,8.50542,3.603634,-9.102126,-0.596706,4.849416,4.25271,0.235144179,2.764923489,-0.252848654,192.242,1.5509,-2.957,3,1,150.66,0.40469,65.71,192.242,1.5509,-2.957,3,1,150.66,0.40469,65.71,1,13,4,0,4,0,2,2,6,3,2,2,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.000861,298,0.5,1,HCl,PDP
comp_166,"5-benzyl-1,3,4-oxadiazole-2(3H)-thione",S=c2[nH]nc(Cc1ccccc1)o2,68.96,9.102126,0.596706,8.50542,3.603634,-9.102126,-0.596706,4.849416,4.25271,0.235144179,2.764923489,-0.252848654,192.242,1.5509,-2.957,3,1,150.66,0.40469,65.71,192.242,1.5509,-2.957,3,1,150.66,0.40469,65.71,1,13,4,0,4,0,2,2,6,3,2,2,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.001148,298,0.5,1,HCl,PDP
comp_166,"5-benzyl-1,3,4-oxadiazole-2(3H)-thione",S=c2[nH]nc(Cc1ccccc1)o2,76.97,9.102126,0.596706,8.50542,3.603634,-9.102126,-0.596706,4.849416,4.25271,0.235144179,2.764923489,-0.252848654,192.242,1.5509,-2.957,3,1,150.66,0.40469,65.71,192.242,1.5509,-2.957,3,1,150.66,0.40469,65.71,1,13,4,0,4,0,2,2,6,3,2,2,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.001435,298,0.5,1,HCl,PDP
comp_166,"5-benzyl-1,3,4-oxadiazole-2(3H)-thione",S=c2[nH]nc(Cc1ccccc1)o2,80.83,9.102126,0.596706,8.50542,3.603634,-9.102126,-0.596706,4.849416,4.25271,0.235144179,2.764923489,-0.252848654,192.242,1.5509,-2.957,3,1,150.66,0.40469,65.71,192.242,1.5509,-2.957,3,1,150.66,0.40469,65.71,1,13,4,0,4,0,2,2,6,3,2,2,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.001722,298,0.5,1,HCl,PDP
comp_167,"2-amino-9-(1H-indol-3-yl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-b][1,2,4]triazepine-3,8,10-tricarbonitrile",COc5ccc(c4nn3c(=O)c(C#N)c(c1c[nH]c2ccccc12)c(C#N)c3[nH]c(N)c4C#N)cc5,79.83,9.205883,2.039495,7.166387,9.903332,-9.205883,-2.039495,5.622689,3.583194,0.279080619,4.411515479,-0.192190403,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,1,36,10,0,10,0,3,5,15,2,2,5,2,3,0,2,3,0,0,2,0,2,1,0,0,0,0,1,0,0,0.000021166,303,6,4.865,HCl,WL
comp_167,"2-amino-9-(1H-indol-3-yl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-b][1,2,4]triazepine-3,8,10-tricarbonitrile",COc5ccc(c4nn3c(=O)c(C#N)c(c1c[nH]c2ccccc12)c(C#N)c3[nH]c(N)c4C#N)cc5,83.26,9.205883,2.039495,7.166387,9.903332,-9.205883,-2.039495,5.622689,3.583194,0.279080619,4.411515479,-0.192190403,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,1,36,10,0,10,0,3,5,15,2,2,5,2,3,0,2,3,0,0,2,0,2,1,0,0,0,0,1,0,0,0.00005291,303,6,4.865,HCl,WL
comp_167,"2-amino-9-(1H-indol-3-yl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-b][1,2,4]triazepine-3,8,10-tricarbonitrile",COc5ccc(c4nn3c(=O)c(C#N)c(c1c[nH]c2ccccc12)c(C#N)c3[nH]c(N)c4C#N)cc5,86.13,9.205883,2.039495,7.166387,9.903332,-9.205883,-2.039495,5.622689,3.583194,0.279080619,4.411515479,-0.192190403,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,1,36,10,0,10,0,3,5,15,2,2,5,2,3,0,2,3,0,0,2,0,2,1,0,0,0,0,1,0,0,0.00015874,303,6,4.865,HCl,WL
comp_167,"2-amino-9-(1H-indol-3-yl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-b][1,2,4]triazepine-3,8,10-tricarbonitrile",COc5ccc(c4nn3c(=O)c(C#N)c(c1c[nH]c2ccccc12)c(C#N)c3[nH]c(N)c4C#N)cc5,90.25,9.205883,2.039495,7.166387,9.903332,-9.205883,-2.039495,5.622689,3.583194,0.279080619,4.411515479,-0.192190403,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,1,36,10,0,10,0,3,5,15,2,2,5,2,3,0,2,3,0,0,2,0,2,1,0,0,0,0,1,0,0,0.00021166,303,6,4.865,HCl,WL
comp_167,"2-amino-9-(1H-indol-3-yl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-b][1,2,4]triazepine-3,8,10-tricarbonitrile",COc5ccc(c4nn3c(=O)c(C#N)c(c1c[nH]c2ccccc12)c(C#N)c3[nH]c(N)c4C#N)cc5,93.36,9.205883,2.039495,7.166387,9.903332,-9.205883,-2.039495,5.622689,3.583194,0.279080619,4.411515479,-0.192190403,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,1,36,10,0,10,0,3,5,15,2,2,5,2,3,0,2,3,0,0,2,0,2,1,0,0,0,0,1,0,0,0.0003175,303,6,4.865,HCl,WL
comp_167,"2-amino-9-(1H-indol-3-yl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-b][1,2,4]triazepine-3,8,10-tricarbonitrile",COc5ccc(c4nn3c(=O)c(C#N)c(c1c[nH]c2ccccc12)c(C#N)c3[nH]c(N)c4C#N)cc5,96.88,9.205883,2.039495,7.166387,9.903332,-9.205883,-2.039495,5.622689,3.583194,0.279080619,4.411515479,-0.192190403,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,1,36,10,0,10,0,3,5,15,2,2,5,2,3,0,2,3,0,0,2,0,2,1,0,0,0,0,1,0,0,0.0004233,303,6,4.865,HCl,WL
comp_167,"2-amino-9-(1H-indol-3-yl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-b][1,2,4]triazepine-3,8,10-tricarbonitrile",COc5ccc(c4nn3c(=O)c(C#N)c(c1c[nH]c2ccccc12)c(C#N)c3[nH]c(N)c4C#N)cc5,97.11,9.205883,2.039495,7.166387,9.903332,-9.205883,-2.039495,5.622689,3.583194,0.279080619,4.411515479,-0.192190403,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,1,36,10,0,10,0,3,5,15,2,2,5,2,3,0,2,3,0,0,2,0,2,1,0,0,0,0,1,0,0,0.0005291,303,6,4.865,HCl,WL
comp_167,"2-amino-9-(1H-indol-3-yl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-b][1,2,4]triazepine-3,8,10-tricarbonitrile",COc5ccc(c4nn3c(=O)c(C#N)c(c1c[nH]c2ccccc12)c(C#N)c3[nH]c(N)c4C#N)cc5,74.63,9.205883,2.039495,7.166387,9.903332,-9.205883,-2.039495,5.622689,3.583194,0.279080619,4.411515479,-0.192190403,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,1,36,10,0,10,0,3,5,15,2,2,5,2,3,0,2,3,0,0,2,0,2,1,0,0,0,0,1,0,0,0.000021166,313,6,4.865,HCl,WL
comp_167,"2-amino-9-(1H-indol-3-yl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-b][1,2,4]triazepine-3,8,10-tricarbonitrile",COc5ccc(c4nn3c(=O)c(C#N)c(c1c[nH]c2ccccc12)c(C#N)c3[nH]c(N)c4C#N)cc5,78.66,9.205883,2.039495,7.166387,9.903332,-9.205883,-2.039495,5.622689,3.583194,0.279080619,4.411515479,-0.192190403,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,1,36,10,0,10,0,3,5,15,2,2,5,2,3,0,2,3,0,0,2,0,2,1,0,0,0,0,1,0,0,0.00005291,313,6,4.865,HCl,WL
comp_167,"2-amino-9-(1H-indol-3-yl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-b][1,2,4]triazepine-3,8,10-tricarbonitrile",COc5ccc(c4nn3c(=O)c(C#N)c(c1c[nH]c2ccccc12)c(C#N)c3[nH]c(N)c4C#N)cc5,82.33,9.205883,2.039495,7.166387,9.903332,-9.205883,-2.039495,5.622689,3.583194,0.279080619,4.411515479,-0.192190403,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,1,36,10,0,10,0,3,5,15,2,2,5,2,3,0,2,3,0,0,2,0,2,1,0,0,0,0,1,0,0,0.00015874,313,6,4.865,HCl,WL
comp_167,"2-amino-9-(1H-indol-3-yl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-b][1,2,4]triazepine-3,8,10-tricarbonitrile",COc5ccc(c4nn3c(=O)c(C#N)c(c1c[nH]c2ccccc12)c(C#N)c3[nH]c(N)c4C#N)cc5,86.15,9.205883,2.039495,7.166387,9.903332,-9.205883,-2.039495,5.622689,3.583194,0.279080619,4.411515479,-0.192190403,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,1,36,10,0,10,0,3,5,15,2,2,5,2,3,0,2,3,0,0,2,0,2,1,0,0,0,0,1,0,0,0.00021166,313,6,4.865,HCl,WL
comp_167,"2-amino-9-(1H-indol-3-yl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-b][1,2,4]triazepine-3,8,10-tricarbonitrile",COc5ccc(c4nn3c(=O)c(C#N)c(c1c[nH]c2ccccc12)c(C#N)c3[nH]c(N)c4C#N)cc5,90.16,9.205883,2.039495,7.166387,9.903332,-9.205883,-2.039495,5.622689,3.583194,0.279080619,4.411515479,-0.192190403,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,1,36,10,0,10,0,3,5,15,2,2,5,2,3,0,2,3,0,0,2,0,2,1,0,0,0,0,1,0,0,0.0003175,313,6,4.865,HCl,WL
comp_167,"2-amino-9-(1H-indol-3-yl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-b][1,2,4]triazepine-3,8,10-tricarbonitrile",COc5ccc(c4nn3c(=O)c(C#N)c(c1c[nH]c2ccccc12)c(C#N)c3[nH]c(N)c4C#N)cc5,94.78,9.205883,2.039495,7.166387,9.903332,-9.205883,-2.039495,5.622689,3.583194,0.279080619,4.411515479,-0.192190403,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,1,36,10,0,10,0,3,5,15,2,2,5,2,3,0,2,3,0,0,2,0,2,1,0,0,0,0,1,0,0,0.0004233,313,6,4.865,HCl,WL
comp_167,"2-amino-9-(1H-indol-3-yl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-b][1,2,4]triazepine-3,8,10-tricarbonitrile",COc5ccc(c4nn3c(=O)c(C#N)c(c1c[nH]c2ccccc12)c(C#N)c3[nH]c(N)c4C#N)cc5,95.03,9.205883,2.039495,7.166387,9.903332,-9.205883,-2.039495,5.622689,3.583194,0.279080619,4.411515479,-0.192190403,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,1,36,10,0,10,0,3,5,15,2,2,5,2,3,0,2,3,0,0,2,0,2,1,0,0,0,0,1,0,0,0.0005291,313,6,4.865,HCl,WL
comp_167,"2-amino-9-(1H-indol-3-yl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-b][1,2,4]triazepine-3,8,10-tricarbonitrile",COc5ccc(c4nn3c(=O)c(C#N)c(c1c[nH]c2ccccc12)c(C#N)c3[nH]c(N)c4C#N)cc5,71.03,9.205883,2.039495,7.166387,9.903332,-9.205883,-2.039495,5.622689,3.583194,0.279080619,4.411515479,-0.192190403,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,1,36,10,0,10,0,3,5,15,2,2,5,2,3,0,2,3,0,0,2,0,2,1,0,0,0,0,1,0,0,0.000021166,323,6,4.865,HCl,WL
comp_167,"2-amino-9-(1H-indol-3-yl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-b][1,2,4]triazepine-3,8,10-tricarbonitrile",COc5ccc(c4nn3c(=O)c(C#N)c(c1c[nH]c2ccccc12)c(C#N)c3[nH]c(N)c4C#N)cc5,75.26,9.205883,2.039495,7.166387,9.903332,-9.205883,-2.039495,5.622689,3.583194,0.279080619,4.411515479,-0.192190403,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,1,36,10,0,10,0,3,5,15,2,2,5,2,3,0,2,3,0,0,2,0,2,1,0,0,0,0,1,0,0,0.00005291,323,6,4.865,HCl,WL
comp_167,"2-amino-9-(1H-indol-3-yl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-b][1,2,4]triazepine-3,8,10-tricarbonitrile",COc5ccc(c4nn3c(=O)c(C#N)c(c1c[nH]c2ccccc12)c(C#N)c3[nH]c(N)c4C#N)cc5,79.23,9.205883,2.039495,7.166387,9.903332,-9.205883,-2.039495,5.622689,3.583194,0.279080619,4.411515479,-0.192190403,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,1,36,10,0,10,0,3,5,15,2,2,5,2,3,0,2,3,0,0,2,0,2,1,0,0,0,0,1,0,0,0.00015874,323,6,4.865,HCl,WL
comp_167,"2-amino-9-(1H-indol-3-yl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-b][1,2,4]triazepine-3,8,10-tricarbonitrile",COc5ccc(c4nn3c(=O)c(C#N)c(c1c[nH]c2ccccc12)c(C#N)c3[nH]c(N)c4C#N)cc5,83.35,9.205883,2.039495,7.166387,9.903332,-9.205883,-2.039495,5.622689,3.583194,0.279080619,4.411515479,-0.192190403,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,1,36,10,0,10,0,3,5,15,2,2,5,2,3,0,2,3,0,0,2,0,2,1,0,0,0,0,1,0,0,0.00021166,323,6,4.865,HCl,WL
comp_167,"2-amino-9-(1H-indol-3-yl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-b][1,2,4]triazepine-3,8,10-tricarbonitrile",COc5ccc(c4nn3c(=O)c(C#N)c(c1c[nH]c2ccccc12)c(C#N)c3[nH]c(N)c4C#N)cc5,87.86,9.205883,2.039495,7.166387,9.903332,-9.205883,-2.039495,5.622689,3.583194,0.279080619,4.411515479,-0.192190403,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,1,36,10,0,10,0,3,5,15,2,2,5,2,3,0,2,3,0,0,2,0,2,1,0,0,0,0,1,0,0,0.0003175,323,6,4.865,HCl,WL
comp_167,"2-amino-9-(1H-indol-3-yl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-b][1,2,4]triazepine-3,8,10-tricarbonitrile",COc5ccc(c4nn3c(=O)c(C#N)c(c1c[nH]c2ccccc12)c(C#N)c3[nH]c(N)c4C#N)cc5,92.18,9.205883,2.039495,7.166387,9.903332,-9.205883,-2.039495,5.622689,3.583194,0.279080619,4.411515479,-0.192190403,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,1,36,10,0,10,0,3,5,15,2,2,5,2,3,0,2,3,0,0,2,0,2,1,0,0,0,0,1,0,0,0.0004233,323,6,4.865,HCl,WL
comp_167,"2-amino-9-(1H-indol-3-yl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-b][1,2,4]triazepine-3,8,10-tricarbonitrile",COc5ccc(c4nn3c(=O)c(C#N)c(c1c[nH]c2ccccc12)c(C#N)c3[nH]c(N)c4C#N)cc5,92.63,9.205883,2.039495,7.166387,9.903332,-9.205883,-2.039495,5.622689,3.583194,0.279080619,4.411515479,-0.192190403,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,1,36,10,0,10,0,3,5,15,2,2,5,2,3,0,2,3,0,0,2,0,2,1,0,0,0,0,1,0,0,0.0005291,323,6,4.865,HCl,WL
comp_167,"2-amino-9-(1H-indol-3-yl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-b][1,2,4]triazepine-3,8,10-tricarbonitrile",COc5ccc(c4nn3c(=O)c(C#N)c(c1c[nH]c2ccccc12)c(C#N)c3[nH]c(N)c4C#N)cc5,66.03,9.205883,2.039495,7.166387,9.903332,-9.205883,-2.039495,5.622689,3.583194,0.279080619,4.411515479,-0.192190403,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,1,36,10,0,10,0,3,5,15,2,2,5,2,3,0,2,3,0,0,2,0,2,1,0,0,0,0,1,0,0,0.000021166,333,6,4.865,HCl,WL
comp_167,"2-amino-9-(1H-indol-3-yl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-b][1,2,4]triazepine-3,8,10-tricarbonitrile",COc5ccc(c4nn3c(=O)c(C#N)c(c1c[nH]c2ccccc12)c(C#N)c3[nH]c(N)c4C#N)cc5,70.66,9.205883,2.039495,7.166387,9.903332,-9.205883,-2.039495,5.622689,3.583194,0.279080619,4.411515479,-0.192190403,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,1,36,10,0,10,0,3,5,15,2,2,5,2,3,0,2,3,0,0,2,0,2,1,0,0,0,0,1,0,0,0.00005291,333,6,4.865,HCl,WL
comp_167,"2-amino-9-(1H-indol-3-yl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-b][1,2,4]triazepine-3,8,10-tricarbonitrile",COc5ccc(c4nn3c(=O)c(C#N)c(c1c[nH]c2ccccc12)c(C#N)c3[nH]c(N)c4C#N)cc5,75.33,9.205883,2.039495,7.166387,9.903332,-9.205883,-2.039495,5.622689,3.583194,0.279080619,4.411515479,-0.192190403,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,1,36,10,0,10,0,3,5,15,2,2,5,2,3,0,2,3,0,0,2,0,2,1,0,0,0,0,1,0,0,0.00015874,333,6,4.865,HCl,WL
comp_167,"2-amino-9-(1H-indol-3-yl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-b][1,2,4]triazepine-3,8,10-tricarbonitrile",COc5ccc(c4nn3c(=O)c(C#N)c(c1c[nH]c2ccccc12)c(C#N)c3[nH]c(N)c4C#N)cc5,80.05,9.205883,2.039495,7.166387,9.903332,-9.205883,-2.039495,5.622689,3.583194,0.279080619,4.411515479,-0.192190403,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,1,36,10,0,10,0,3,5,15,2,2,5,2,3,0,2,3,0,0,2,0,2,1,0,0,0,0,1,0,0,0.00021166,333,6,4.865,HCl,WL
comp_167,"2-amino-9-(1H-indol-3-yl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-b][1,2,4]triazepine-3,8,10-tricarbonitrile",COc5ccc(c4nn3c(=O)c(C#N)c(c1c[nH]c2ccccc12)c(C#N)c3[nH]c(N)c4C#N)cc5,84.96,9.205883,2.039495,7.166387,9.903332,-9.205883,-2.039495,5.622689,3.583194,0.279080619,4.411515479,-0.192190403,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,1,36,10,0,10,0,3,5,15,2,2,5,2,3,0,2,3,0,0,2,0,2,1,0,0,0,0,1,0,0,0.0003175,333,6,4.865,HCl,WL
comp_167,"2-amino-9-(1H-indol-3-yl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-b][1,2,4]triazepine-3,8,10-tricarbonitrile",COc5ccc(c4nn3c(=O)c(C#N)c(c1c[nH]c2ccccc12)c(C#N)c3[nH]c(N)c4C#N)cc5,89.38,9.205883,2.039495,7.166387,9.903332,-9.205883,-2.039495,5.622689,3.583194,0.279080619,4.411515479,-0.192190403,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,1,36,10,0,10,0,3,5,15,2,2,5,2,3,0,2,3,0,0,2,0,2,1,0,0,0,0,1,0,0,0.0004233,333,6,4.865,HCl,WL
comp_167,"2-amino-9-(1H-indol-3-yl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-b][1,2,4]triazepine-3,8,10-tricarbonitrile",COc5ccc(c4nn3c(=O)c(C#N)c(c1c[nH]c2ccccc12)c(C#N)c3[nH]c(N)c4C#N)cc5,90.13,9.205883,2.039495,7.166387,9.903332,-9.205883,-2.039495,5.622689,3.583194,0.279080619,4.411515479,-0.192190403,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,1,36,10,0,10,0,3,5,15,2,2,5,2,3,0,2,3,0,0,2,0,2,1,0,0,0,0,1,0,0,0.0005291,333,6,4.865,HCl,WL
comp_167,"2-amino-9-(1H-indol-3-yl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-b][1,2,4]triazepine-3,8,10-tricarbonitrile",COc5ccc(c4nn3c(=O)c(C#N)c(c1c[nH]c2ccccc12)c(C#N)c3[nH]c(N)c4C#N)cc5,82.75,9.205883,2.039495,7.166387,9.903332,-9.205883,-2.039495,5.622689,3.583194,0.279080619,4.411515479,-0.192190403,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,1,36,10,0,10,0,3,5,15,2,2,5,2,3,0,2,3,0,0,2,0,2,1,0,0,0,0,1,0,0,0.000021166,298,0.5,4.865,HCl,PDP
comp_167,"2-amino-9-(1H-indol-3-yl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-b][1,2,4]triazepine-3,8,10-tricarbonitrile",COc5ccc(c4nn3c(=O)c(C#N)c(c1c[nH]c2ccccc12)c(C#N)c3[nH]c(N)c4C#N)cc5,88.36,9.205883,2.039495,7.166387,9.903332,-9.205883,-2.039495,5.622689,3.583194,0.279080619,4.411515479,-0.192190403,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,1,36,10,0,10,0,3,5,15,2,2,5,2,3,0,2,3,0,0,2,0,2,1,0,0,0,0,1,0,0,0.00005291,298,0.5,4.865,HCl,PDP
comp_167,"2-amino-9-(1H-indol-3-yl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-b][1,2,4]triazepine-3,8,10-tricarbonitrile",COc5ccc(c4nn3c(=O)c(C#N)c(c1c[nH]c2ccccc12)c(C#N)c3[nH]c(N)c4C#N)cc5,93.81,9.205883,2.039495,7.166387,9.903332,-9.205883,-2.039495,5.622689,3.583194,0.279080619,4.411515479,-0.192190403,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,1,36,10,0,10,0,3,5,15,2,2,5,2,3,0,2,3,0,0,2,0,2,1,0,0,0,0,1,0,0,0.00015874,298,0.5,4.865,HCl,PDP
comp_167,"2-amino-9-(1H-indol-3-yl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-b][1,2,4]triazepine-3,8,10-tricarbonitrile",COc5ccc(c4nn3c(=O)c(C#N)c(c1c[nH]c2ccccc12)c(C#N)c3[nH]c(N)c4C#N)cc5,94.34,9.205883,2.039495,7.166387,9.903332,-9.205883,-2.039495,5.622689,3.583194,0.279080619,4.411515479,-0.192190403,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,1,36,10,0,10,0,3,5,15,2,2,5,2,3,0,2,3,0,0,2,0,2,1,0,0,0,0,1,0,0,0.00021166,298,0.5,4.865,HCl,PDP
comp_167,"2-amino-9-(1H-indol-3-yl)-4-(4-methoxyphenyl)-7-oxo-1,7-dihydropyrido[1,2-b][1,2,4]triazepine-3,8,10-tricarbonitrile",COc5ccc(c4nn3c(=O)c(C#N)c(c1c[nH]c2ccccc12)c(C#N)c3[nH]c(N)c4C#N)cc5,96.63,9.205883,2.039495,7.166387,9.903332,-9.205883,-2.039495,5.622689,3.583194,0.279080619,4.411515479,-0.192190403,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,472.467,1.6436,-7.764,10,3,357.34,0.33442,167.11,1,36,10,0,10,0,3,5,15,2,2,5,2,3,0,2,3,0,0,2,0,2,1,0,0,0,0,1,0,0,0.0003175,298,0.5,4.865,HCl,PDP
